word,frequency,year,term,source_pdf,total_tokens,relative_freq
california,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
celebration,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
check,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
clearer,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
column,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
combined,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
concept,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
concerned,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
confine,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
consideration,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
considered,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
contiguous,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
contradiction,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
country,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
critical,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
critically,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
curiosity,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
cut,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
daily,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
dancing,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
death,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
described,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
description,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
dialogue,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
dining,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
dragon,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
due,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
duration,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
easily,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
eat,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
england,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
enjoy,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
enjoying,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
enough,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
equivalent,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
estimation,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
evaluated,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
eve,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
every,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
evidence,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
except,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
extending,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
extraordinary,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
fascinating,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
feed,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
festive,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
festivity,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
firecracker,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
firework,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
first,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
form,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
forward,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
